Name,Size at Posting,Created,Type,Likes,Retweets,total,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2
U.S. Olympic Team,1862819,2017-06-13 18:32:02 EDT,photo,67,7,74,https://twitter.com/TeamUSA/status/874756275330011137,HBD to @WilliamClaye ?? You're a rockstar! ???? https://t.co/JCKw4GP4cN,TeamUSA,https://t.co/JCKw4GP4cN,https://twitter.com/TeamUSA/status/874756275330011137/photo/1,,
U.S. Olympic Team,1862819,2017-06-13 18:02:07 EDT,link,42,9,51,https://twitter.com/TeamUSA/status/874748742892527616,Who knows…some records may be broken by @USASwimming at #SCS2017! ?? Don't miss it! ?? http://www.teamusa.org/scs #SCS2017 presented by @Comcast https://t.co/6gobZlrdUs,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/6gobZlrdUs,https://twitter.com/TeamUSA/status/874748742892527616/photo/1
U.S. Olympic Team,1862819,2017-06-13 17:03:32 EDT,photo,125,15,140,https://twitter.com/TeamUSA/status/874734001625473024,"“With everything I do, I just try to be myself.”-@KDTrey5 #TuesdayThoughts https://t.co/RM4yFIJqif",TeamUSA,https://t.co/RM4yFIJqif,https://twitter.com/TeamUSA/status/874734001625473024/photo/1,,
U.S. Olympic Team,1862819,2017-06-13 13:13:39 EDT,link,27,9,36,https://twitter.com/TeamUSA/status/874676149468745732,"Results are in! Check out the past week's #TeamUSA scores, rankings, and medals. ? http://go.teamusa.org/2spcdox https://t.co/a3BSdPsIqi",TeamUSA,? http://go.teamusa.org/2spcdox,http://www.teamusa.org/News/2017/June/13/The-Week-In-Team-USA-Results-June-6-12,https://t.co/a3BSdPsIqi,https://twitter.com/TeamUSA/status/874676149468745732/photo/1
U.S. Olympic Team,1862819,2017-06-13 12:49:28 EDT,link,49,12,61,https://twitter.com/TeamUSA/status/874670062279548934,Beijing’s putting in work! They're well ahead on #2022WinterGames prep! ? http://go.teamusa.org/2reBDkL https://t.co/K1A8Pz2exr,TeamUSA,https://t.co/K1A8Pz2exr,https://twitter.com/TeamUSA/status/874670062279548934/photo/1,http://go.teamusa.org/2reBDkL,http://www.teamusa.org/News/2017/June/13/IOC-Very-Happy-With-Beijing-Prep-For-2022-Olympic-Winter-Games
U.S. Olympic Team,1862819,2017-06-13 11:16:00 EDT,link,35,9,44,https://twitter.com/TeamUSA/status/874646542724063233,Which #TeamUSA athlete has an Olympic ring and a Super Bowl ring? ?? We can help you get one of those ?? http://nextolympichopeful.teamusa.org,TeamUSA,http://nextolympichopeful.teamusa.org,https://nextolympichopeful.teamusa.org/,,
U.S. Olympic Team,1862819,2017-06-13 10:42:06 EDT,link,177,44,221,https://twitter.com/TeamUSA/status/874638009446027264,Women’s @USASoftball plays tonight! Tune into the live stream to watch! ?? http://go.teamusa.org/2s4vg4I https://t.co/RqMFYes6bP,TeamUSA,http://go.teamusa.org/2s4vg4I,http://www.teamusa.org/USA-Softball/Events/2017/June/16/10U-Hall-of-Fame-National-Qualifier/Live-Stream/June-16,https://t.co/RqMFYes6bP,https://twitter.com/TeamUSA/status/874638009446027264/photo/1
U.S. Olympic Team,1862819,2017-06-13 10:00:04 EDT,link,25,4,29,https://twitter.com/TeamUSA/status/874627434548559873,Today is the LAST DAY to receive free 3 day shipping on orders over $60 this #FathersDay! ?? ?? http://go.teamusa.org/2tbh8pq https://t.co/1oIMUQV6jr,TeamUSA,http://go.teamusa.org/2tbh8pq,http://www.teamusashop.com/Olympics_Mens_Polos/source/bm-teamusaorg-soc-TWITTER-polos-product-shot-FathersDay-6.13.17,https://t.co/1oIMUQV6jr,https://twitter.com/TeamUSA/status/874627434548559873/photo/1
U.S. Olympic Team,1862819,2017-06-13 09:50:02 EDT,link,37,9,46,https://twitter.com/TeamUSA/status/874624906226311168,Don't miss the @USATF Outdoor Championships! Get your ?????? now ?? http://go.teamusa.org/2s0EVYA #SCS2017 presented by @comcast https://t.co/So8qsBuojJ,TeamUSA,http://go.teamusa.org/2s0EVYA,http://www.sacsports.com/2017usatf/,https://t.co/So8qsBuojJ,https://twitter.com/TeamUSA/status/874624906226311168/photo/1
U.S. Olympic Team,1862767,2017-06-13 00:47:07 EDT,link,531,142,673,https://twitter.com/TeamUSA/status/874488276727418884,2x Olympic champ ?? NBA MVP ?? 2017 NBA champ ? #NBAfinals MVP ? Congrats to @KDTrey5 & the @warriors!! ?? http://go.teamusa.org/2shVvql https://t.co/nhznWSeK5o,TeamUSA,http://go.teamusa.org/2shVvql,http://www.teamusa.org/News/2017/June/13/2-Time-Olympic-Champ-Kevin-Durant-Leads-Warriors-To-NBA-Title,https://t.co/nhznWSeK5o,https://twitter.com/TeamUSA/status/874488276727418884/photo/1
U.S. Olympic Team,1862767,2017-06-13 00:31:20 EDT,link,118,29,147,https://twitter.com/TeamUSA/status/874484308295032832,What. A. Night.?? “#TeamUSA gives a play-by-play of the #NBAFinals!” https://twitter.com/i/moments/872638029130645504,TeamUSA,https://twitter.com/i/moments/872638029130645504,https://twitter.com/i/moments/872638029130645504,,
U.S. Olympic Team,1862767,2017-06-12 23:46:18 EDT,photo,634,223,857,https://twitter.com/TeamUSA/status/874472971808550912,"CONGRATULATIONS to the @warriors, 2017 #NBA CHAMPS! #NBAFinals https://t.co/99OKUIVriI",TeamUSA,https://t.co/99OKUIVriI,https://twitter.com/TeamUSA/status/874472971808550912/photo/1,,
U.S. Olympic Team,1862767,2017-06-12 22:22:08 EDT,link,33,10,43,https://twitter.com/TeamUSA/status/874451790405578752,Calling all Indy residents! ?? #TeamUSA takes to the pool the 27th for the #SCS2017 presented by @comcast! Buy ?????? ?? http://go.teamusa.org/2sbHBHg https://t.co/JSniuHoZF7,TeamUSA,http://go.teamusa.org/2sbHBHg,https://www.usaswimming.org/utility/landing-pages/phillips-66-nationals-tickets,https://t.co/JSniuHoZF7,https://twitter.com/TeamUSA/status/874451790405578752/photo/1
U.S. Olympic Team,1862767,2017-06-12 18:37:46 EDT,link,68,17,85,https://twitter.com/TeamUSA/status/874395328006545408,#MotivationMonday: You could make the Olympic Bobsled Team! ?? How? ?? http://teamusa.org/nextolympichopeful Proof it's possible: http://go.teamusa.org/2sgU7UZ https://t.co/fn0uDesSWY,TeamUSA,https://t.co/fn0uDesSWY,https://twitter.com/TeamUSA/status/874395328006545408/photo/1,http://teamusa.org/nextolympichopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1
U.S. Olympic Team,1862767,2017-06-12 18:03:35 EDT,link,55,7,62,https://twitter.com/TeamUSA/status/874386725161795585,Don’t miss out on this past week’s best tweets! ?? http://go.teamusa.org/2sh3AM8 https://t.co/JU0VoFWFWW,TeamUSA,https://t.co/JU0VoFWFWW,https://twitter.com/TeamUSA/status/874386725161795585/photo/1,http://go.teamusa.org/2sh3AM8,http://www.teamusa.org/News/2017/June/12/TeamUSAs-Tweets-Of-The-Week
U.S. Olympic Team,1862767,2017-06-12 17:19:07 EDT,link,52,10,62,https://twitter.com/TeamUSA/status/874375535165657088,Check out this past week’s success through 16 photos! ?? ?? http://go.teamusa.org/2rnJiwo https://t.co/Vg6YuQTbeq,TeamUSA,http://go.teamusa.org/2rnJiwo,http://www.teamusa.org/News/2017/June/12/The-Week-In-16-Photos-June-5-11,https://t.co/Vg6YuQTbeq,https://twitter.com/TeamUSA/status/874375535165657088/photo/1
U.S. Olympic Team,1862368,2017-06-12 16:30:02 EDT,link,57,9,66,https://twitter.com/TeamUSA/status/874363182025908224,Want to see what our Olympic athletes are up to when they’re not competing? ???? http://go.teamusa.org/2sfZvrp https://t.co/p7NSRf1RcK,TeamUSA,https://t.co/p7NSRf1RcK,https://twitter.com/TeamUSA/status/874363182025908224/photo/1,http://go.teamusa.org/2sfZvrp,http://www.teamusa.org/News/2017/June/09/Red-White-Trending-June-2-8
U.S. Olympic Team,1862368,2017-06-12 15:00:07 EDT,link,39,6,45,https://twitter.com/TeamUSA/status/874340553235742720,Want to learn 20 things #TeamUSA did this past week? Click below. ?? http://go.teamusa.org/2slbBjJ https://t.co/O0uTbSo2MM,TeamUSA,http://go.teamusa.org/2slbBjJ,http://www.teamusa.org/News/2017/June/12/20-Things-We-Learned-About-Team-USA-Last-Week,https://t.co/O0uTbSo2MM,https://twitter.com/TeamUSA/status/874340553235742720/photo/1
U.S. Olympic Team,1862368,2017-06-12 14:42:28 EDT,link,29,5,34,https://twitter.com/TeamUSA/status/874336115125362688,Check out this past week’s success through 16 photos! ?? ?? http://go.teamusa.org/2rnJiwo https://t.co/fwnqmMhhUs,TeamUSA,http://go.teamusa.org/2rnJiwo,http://www.teamusa.org/News/2017/June/12/The-Week-In-16-Photos-June-5-11,https://t.co/fwnqmMhhUs,https://twitter.com/TeamUSA/status/874336115125362688/photo/1
U.S. Olympic Team,1862368,2017-06-12 12:02:03 EDT,native_video,37,8,45,https://twitter.com/TeamUSA/status/874295741795098624,Hockey to rugby was an easy transition for @kelteralev... Are you a natural? Tryout for the #NextOlympicHopeful! ?? http://nextolympichopeful.teamusa.org https://t.co/e9bAxbDzXm,TeamUSA,http://nextolympichopeful.teamusa.org,https://nextolympichopeful.teamusa.org/,https://t.co/e9bAxbDzXm,https://twitter.com/TeamUSA/status/874295741795098624/video/1
U.S. Olympic Team,1862368,2017-06-12 10:19:46 EDT,link,52,14,66,https://twitter.com/TeamUSA/status/874270004371496960,?? “#TeamUSA reacts to the #StanleyCupFinals!” Congrats to the back-to-back champs: the @penguins! https://twitter.com/i/moments/870111313602543617,TeamUSA,https://twitter.com/i/moments/870111313602543617,https://twitter.com/i/moments/870111313602543617,,
U.S. Olympic Team,1862368,2017-06-12 10:08:04 EDT,link,58,11,69,https://twitter.com/TeamUSA/status/874267056996098048,Here comes the 2??nd stop of #SCS2017 presented by @Comcast! Watch the @usatf Outdoor Championships ?? http://www.teamusa.org/scs https://t.co/ztUdJf94Rd,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/ztUdJf94Rd,https://twitter.com/TeamUSA/status/874267056996098048/photo/1
U.S. Olympic Team,1862368,2017-06-12 09:36:18 EDT,native_video,62,14,76,https://twitter.com/TeamUSA/status/874259065634922499,1) Sign up 2) See if you have what it takes ?? 3) Compete for #TeamUSA at the Olympics ? http://TeamUSA.org/NextOlympichopeful https://t.co/ySYBfyPHSe,TeamUSA,http://TeamUSA.org/NextOlympichopeful,https://nextolympichopeful.teamusa.org/?AspxAutoDetectCookieSupport=1,https://t.co/ySYBfyPHSe,https://twitter.com/TeamUSA/status/874259065634922499/video/1
U.S. Olympic Team,1862368,2017-06-11 23:42:15 EDT,link,484,100,584,https://twitter.com/TeamUSA/status/874109565591322627,.@ussoccer brought the attitude to match Mexico's altitude in tonight's game at Estadio Azteca! ???? #USAvsMEX ?? http://go.teamusa.org/2ssh9bO https://t.co/8WgTjC3hgC,TeamUSA,https://t.co/8WgTjC3hgC,https://twitter.com/TeamUSA/status/874109565591322627/photo/1,http://go.teamusa.org/2ssh9bO,http://www.teamusa.org/News/2017/June/11/USMNT-Earns-Hard-Fought-Draw-Against-Mexico-At-Estadio-Azteca
U.S. Olympic Team,1862368,2017-06-11 23:14:23 EDT,photo,426,175,601,https://twitter.com/TeamUSA/status/874102553776197633,CONGRATS to the #StanleyCup champions from #TeamUSA! ?? https://t.co/qcx1WI03Q4,TeamUSA,https://t.co/qcx1WI03Q4,https://twitter.com/TeamUSA/status/874102553776197633/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 22:28:30 EDT,photo,368,108,476,https://twitter.com/TeamUSA/status/874091006236520449,FINAL 1-1 #USAvsMEX ???????? https://t.co/C9OzIhqg0y,TeamUSA,https://t.co/C9OzIhqg0y,https://twitter.com/TeamUSA/status/874091006236520449/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 22:03:37 EDT,link,187,48,235,https://twitter.com/TeamUSA/status/874084743020769284,.@USAWP legend and 5-time Olympian @WaterPoloTony said goodbye tonight in retirement game at Stanford! ??????? ?? http://go.teamusa.org/2taPbhA https://t.co/zncJS7uZyN,TeamUSA,http://go.teamusa.org/2taPbhA,http://www.teamusa.org/News/2017/June/11/5-Time-Olympian-Tony-Azevedo-Says-Goodbye-In-Retirement-Game-At-Stanford,https://t.co/zncJS7uZyN,https://twitter.com/TeamUSA/status/874084743020769284/photo/1
U.S. Olympic Team,1862368,2017-06-11 21:31:03 EDT,photo,170,32,202,https://twitter.com/TeamUSA/status/874076548206383104,HALFTIME! ???? 1 - 1 ???? #USAvsMEX https://t.co/QFvAmbrCje,TeamUSA,https://t.co/QFvAmbrCje,https://twitter.com/TeamUSA/status/874076548206383104/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 20:41:37 EDT,photo,425,96,521,https://twitter.com/TeamUSA/status/874064108588544001,The first GOAL of the night goes to @ussoccer! ?? ?? ? ???? 1 ???? 0 https://t.co/jpa3FIp7FT,TeamUSA,https://t.co/jpa3FIp7FT,https://twitter.com/TeamUSA/status/874064108588544001/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 20:19:35 EDT,link,178,26,204,https://twitter.com/TeamUSA/status/874058562984718336,It was a great day for @usavolleyball as Ross-Fendrick and Gibb-Crabb grabbed AVP New York City Open Titles! ?? ?? http://go.teamusa.org/2scU4JA https://t.co/uPol6LCbYS,TeamUSA,http://go.teamusa.org/2scU4JA,http://www.teamusa.org/News/2017/June/11/Ross-Fendrick-Gibb-Crabb-Claim-AVP-New-York-City-Open-Titles,https://t.co/uPol6LCbYS,https://twitter.com/TeamUSA/status/874058562984718336/photo/1
U.S. Olympic Team,1862368,2017-06-11 19:56:27 EDT,link,144,39,183,https://twitter.com/TeamUSA/status/874052742221897728,.@USABoxing's @holyfield was inducted into the International Boxing Hall of Fame! ?? ?? http://go.teamusa.org/2sijkz9 https://t.co/sn9sRVv33A,TeamUSA,http://go.teamusa.org/2sijkz9,http://www.teamusa.org/News/2017/June/11/1984-Olympic-Bronze-Medalist-Evander-Holyfield-Inducted-Into-International-Boxing-Hall-Of-Fame,https://t.co/sn9sRVv33A,https://t.co/sn9sRVv33A
U.S. Olympic Team,1862368,2017-06-11 19:26:01 EDT,photo,89,27,116,https://twitter.com/TeamUSA/status/874045083611308032,TODAY @ussoccer faces Mexico! You won't want to miss it! ???? ???? vs ???? ? 8:30 p.m. ET #Get3More https://t.co/9aOiGTsszR,TeamUSA,https://t.co/9aOiGTsszR,https://twitter.com/TeamUSA/status/874045083611308032/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 18:30:05 EDT,photo,30,8,38,https://twitter.com/TeamUSA/status/874031007615172608,.@USAWP vs. Croatia is underway now! Tune in to watch @WaterPoloTony's last game with #TeamUSA. #SundayFunday #ThankYouTony ???? https://t.co/YX7ABKG97u,TeamUSA,https://t.co/YX7ABKG97u,https://twitter.com/TeamUSA/status/874031007615172608/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 18:17:06 EDT,link,223,22,245,https://twitter.com/TeamUSA/status/874027741154131969,A victory in today's game against Norway was the ?? on top of a perfect Scandinavian trip for @ussoccer_wnt! ?? ?? http://go.teamusa.org/2r8Ri4I https://t.co/Tv5alxYfBJ,TeamUSA,https://t.co/Tv5alxYfBJ,https://twitter.com/TeamUSA/status/874027741154131969/photo/1,http://go.teamusa.org/2r8Ri4I,http://www.teamusa.org/News/2017/June/11/Shutout-Of-Norway-Completes-Perfect-Scandinavian-Trip-For-US-Womens-Soccer-Team
U.S. Olympic Team,1862368,2017-06-11 17:48:33 EDT,link,54,15,69,https://twitter.com/TeamUSA/status/874020555665494017,"Despite a setback today against France, @usavolleyball celebrates a very successful weekend overall! ?? ?? http://go.teamusa.org/2tas9Yc https://t.co/yOhsL0qPWb",TeamUSA,?? http://go.teamusa.org/2tas9Yc,http://www.teamusa.org/News/2017/June/11/US-Mens-Volleyball-Posts-Strong-Weekend-Of-Wins-In-World-League-Despite-Setback-To-France,https://t.co/yOhsL0qPWb,https://twitter.com/TeamUSA/status/874020555665494017/photo/1
U.S. Olympic Team,1862368,2017-06-11 16:00:06 EDT,link,21,10,31,https://twitter.com/TeamUSA/status/873993261962018817,Third stop on @USAVBeach's 2017 AVP Tour ?? New York City! Watch this Sunday at 4:30p ET on @NBC. ???? http://go.teamusa.org/2s4t9Qu https://t.co/EzaWjWP9Kc,TeamUSA,http://go.teamusa.org/2s4t9Qu,http://www.teamusa.org/News/2017/June/09/Five-For-Friday-Beach-Volleyball,https://t.co/EzaWjWP9Kc,https://twitter.com/TeamUSA/status/873993261962018817/photo/1
U.S. Olympic Team,1862368,2017-06-11 15:10:18 EDT,photo,382,67,449,https://twitter.com/TeamUSA/status/873980729885171713,The women of #TeamUSA pull out a W vs. Norway! ?? #USAvNOR Want more soccer? The #USMNT plays Mexico tonight! ? 8:30p ET https://t.co/gDtzm5Pyz3,TeamUSA,https://t.co/gDtzm5Pyz3,https://twitter.com/TeamUSA/status/873980729885171713/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 15:00:03 EDT,link,50,11,61,https://twitter.com/TeamUSA/status/873978149033226243,".@USAArchery takes on the World Cup this weekend in Antalya, Turkey! Tune in on Sunday at 5p ET. ?? http://go.teamusa.org/2rIN72B https://t.co/Z28DFnUj8X",TeamUSA,http://go.teamusa.org/2rIN72B,http://www.teamusa.org/News/2017/June/09/Five-For-Friday-Archery,https://t.co/Z28DFnUj8X,https://t.co/Z28DFnUj8X
U.S. Olympic Team,1862368,2017-06-11 14:53:36 EDT,link,74,16,90,https://twitter.com/TeamUSA/status/873976529277116418,?? ?? ?? #USAvNOR https://twitter.com/ussoccer_wnt/status/873975428972761094,TeamUSA,https://twitter.com/ussoccer_wnt/status/873975428972761094,https://twitter.com/ussoccer_wnt/status/873975428972761094,,
U.S. Olympic Team,1862368,2017-06-11 14:35:53 EDT,photo,156,32,188,https://twitter.com/TeamUSA/status/873972068152471552,The first goal of the game from Christen Press! ?? #USAvNOR ???? 1 - 0 ???? https://t.co/f2TqD9QRCG,TeamUSA,https://t.co/f2TqD9QRCG,https://twitter.com/TeamUSA/status/873972068152471552/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 14:06:03 EDT,native_video,98,16,114,https://twitter.com/TeamUSA/status/873964559727382528,#TeamUSA and the @OlympicChannel want to wish the legendary & decorated @DianaTaurasi a very happy birthday! ???????? https://t.co/4OY75nO6th,TeamUSA,https://t.co/4OY75nO6th,https://twitter.com/TeamUSA/status/873964559727382528/video/1,,
U.S. Olympic Team,1862368,2017-06-11 14:05:17 EDT,photo,66,16,82,https://twitter.com/TeamUSA/status/873964369566105600,"Still scoreless at the half of #USAvNOR! Let's go, #TeamUSA! ???? https://t.co/MzwsJyYdPd",TeamUSA,https://t.co/MzwsJyYdPd,https://twitter.com/TeamUSA/status/873964369566105600/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 13:29:34 EDT,link,101,19,120,https://twitter.com/TeamUSA/status/873955379981496321,SILVER looks good on @TKSpivey! Congrats to Taylor on her career-first World Triathlon Series medal! ????????????????? ??http://go.teamusa.org/2srndBv https://t.co/ZZlOAFLRRF,TeamUSA,https://t.co/ZZlOAFLRRF,https://t.co/ZZlOAFLRRF,??http://go.teamusa.org/2srndBv,http://www.teamusa.org/News/2017/June/11/Taylor-Spivey-Wins-Career-First-World-Triathlon-Series-Medal-A-Silver
U.S. Olympic Team,1862368,2017-06-11 13:18:39 EDT,photo,222,45,267,https://twitter.com/TeamUSA/status/873952632427212800,ROLL CALL! #USAvNOR is underway - Where are YOU cheering on #TeamUSA?! https://t.co/MSEmTwizoj,TeamUSA,https://t.co/MSEmTwizoj,https://twitter.com/TeamUSA/status/873952632427212800/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 13:03:03 EDT,link,34,10,44,https://twitter.com/TeamUSA/status/873948706818502656,Calling all CA residents! ?? Join #TeamUSA in Sacramento for the second leg of #SCS2017! Buy tickets here ?? http://go.teamusa.org/2s0EVYA https://t.co/yQ2fGfxxyR,TeamUSA,http://go.teamusa.org/2s0EVYA,http://www.sacsports.com/2017usatf/,https://t.co/yQ2fGfxxyR,https://twitter.com/TeamUSA/status/873948706818502656/photo/1
U.S. Olympic Team,1862368,2017-06-11 12:21:37 EDT,link,29,3,32,https://twitter.com/TeamUSA/status/873938277539041280,Looking for #FathersDay gifts? We have you covered + FREE 3 day shipping on orders over $60! ?? http://go.teamusa.org/2rOZ8TY https://t.co/5cn949LVTP,TeamUSA,http://go.teamusa.org/2rOZ8TY,http://www.teamusashop.com/Olympics_Mens_Polos/source/bm-teamusaorg-soc-TWITTER-polos-product-shot-FathersDay-6.11.17,https://t.co/5cn949LVTP,https://twitter.com/TeamUSA/status/873938277539041280/photo/1
U.S. Olympic Team,1862368,2017-06-11 12:06:03 EDT,photo,130,38,168,https://twitter.com/TeamUSA/status/873934360327487489,"Happy #PrideMonth, #TeamUSA fans! ???? https://t.co/LQwbi6bsXr",TeamUSA,https://t.co/LQwbi6bsXr,https://twitter.com/TeamUSA/status/873934360327487489/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 12:01:59 EDT,link,70,12,82,https://twitter.com/TeamUSA/status/873933339257917440,".@Brady_Ellison took SILVER this weekend at the Archery World Cup in Antalya, Turkey! ???? #WCAntalya ?? http://go.teamusa.org/2sbtgtu https://t.co/8MDqXcwCcr",TeamUSA,http://go.teamusa.org/2sbtgtu,http://www.teamusa.org/News/2017/June/11/Brady-Ellison-Claims-Silver-Medal-At-Archerys-Antalya-World-Cup,https://t.co/8MDqXcwCcr,https://twitter.com/TeamUSA/status/873933339257917440/photo/1
U.S. Olympic Team,1862368,2017-06-11 11:30:05 EDT,photo,284,49,333,https://twitter.com/TeamUSA/status/873925312656007172,GAME DAY! Good luck to the women of @ussoccer_wnt in their game against Norway! ???????????? ???? vs. ???? ?? TODAY ? 1 p.m. ET https://t.co/Kr1Bjqi08l,TeamUSA,https://t.co/Kr1Bjqi08l,https://twitter.com/TeamUSA/status/873925312656007172/photo/1,,
U.S. Olympic Team,1862368,2017-06-11 11:29:23 EDT,link,127,20,147,https://twitter.com/TeamUSA/status/873925136155635713,"??Can't stop, won't stop! Congrats to the ladies of @USAWP for dominating at the World League Super Final! ?? http://go.teamusa.org/2rfmy6x https://t.co/vLioWycLBG",TeamUSA,https://t.co/vLioWycLBG,https://twitter.com/TeamUSA/status/873925136155635713/photo/1,http://go.teamusa.org/2rfmy6x,http://www.teamusa.org/News/2017/June/11/The-Dominance-Continues-As-US-Women-Take-Water-Polo-World-League-Title
U.S. Olympic Team,1862368,2017-06-11 10:36:49 EDT,link,104,6,110,https://twitter.com/TeamUSA/status/873911907194814464,We see TWO of the best humans on ??! ?? https://twitter.com/TatyanaMcFadden/status/873727584005214210,TeamUSA,https://twitter.com/TatyanaMcFadden/status/873727584005214210,https://twitter.com/TatyanaMcFadden/status/873727584005214210,,
U.S. Olympic Team,1862368,2017-06-11 09:16:01 EDT,native_video,132,28,160,https://twitter.com/TeamUSA/status/873891570629488642,It’s @MooreMaya's birthday today! We hope you're ballin’ out on your special day!! ?? ?? https://t.co/LZeYZBaADq,TeamUSA,https://t.co/LZeYZBaADq,https://twitter.com/TeamUSA/status/873891570629488642/video/1,,
U.S. Olympic Team,1862368,2017-06-11 00:22:17 EDT,link,128,20,148,https://twitter.com/TeamUSA/status/873757254331379712,Tonight the #TeamUSA athletes of @USAWrestling brought the ?? and the U.S. Senior World Team was determined! ???? ??http://go.teamusa.org/2s9ZqW2 https://t.co/DgxVbcyj2E,TeamUSA,https://t.co/DgxVbcyj2E,https://twitter.com/TeamUSA/status/873757254331379712/photo/1,??http://go.teamusa.org/2s9ZqW2,http://www.teamusa.org/News/2017/June/10/Olympic-Medalists-Burroughs-Cox-Snyder-Highlight-Mens-Freestyle-Wrestling-World-Team
U.S. Olympic Team,1862368,2017-06-10 21:25:34 EDT,link,35,8,43,https://twitter.com/TeamUSA/status/873712781018619904,“He just bleeds hockey and that’ll never change” Congrats to Dave Ogrean on an incredibly successful career!?????? ?? http://go.teamusa.org/2sg6PUy https://t.co/N3HMPaPikq,TeamUSA,https://t.co/N3HMPaPikq,https://twitter.com/TeamUSA/status/873712781018619904/photo/1,http://go.teamusa.org/2sg6PUy,http://www.teamusa.org/News/2017/June/10/Retiring-USA-Hockey-Chief-Dave-Ogrean-Leaves-Legacy-Of-International-Success-Grassroots-Growth
U.S. Olympic Team,1862368,2017-06-10 18:00:04 EDT,link,65,14,79,https://twitter.com/TeamUSA/status/873661063845167104,.@ussoccer ???? vs. Estadio Azteca ???? this Sunday en route to qualifying for the FIFA 2018 World Cup. ?? http://go.teamusa.org/2sKUncF https://t.co/t3ieh7KlAK,TeamUSA,https://t.co/t3ieh7KlAK,https://twitter.com/TeamUSA/status/873661063845167104/photo/1,http://go.teamusa.org/2sKUncF,http://www.teamusa.org/News/2017/June/09/Five-For-Friday-Soccer
U.S. Olympic Team,1862154,2017-06-10 14:20:49 EDT,link,277,37,314,https://twitter.com/TeamUSA/status/873605891089731584,Now that's our kind of sandwich! ?????? https://twitter.com/nateebner/status/873544433035350016,TeamUSA,https://twitter.com/nateebner/status/873544433035350016,https://twitter.com/nateebner/status/873544433035350016,,
U.S. Olympic Team,1862154,2017-06-10 11:00:07 EDT,link,31,9,40,https://twitter.com/TeamUSA/status/873555382257434624,Olympic greats head to Lincoln this weekend to compete in the Wrestling World Team Trials! Details below! ?? http://go.teamusa.org/2r2zEzH https://t.co/0BNqKa4tkE,TeamUSA,http://go.teamusa.org/2r2zEzH,http://www.teamusa.org/News/2017/June/09/Five-For-Friday-Wrestling,https://t.co/0BNqKa4tkE,https://t.co/0BNqKa4tkE
U.S. Olympic Team,1862154,2017-06-10 10:45:44 EDT,photo,80,15,95,https://twitter.com/TeamUSA/status/873551762514366464,.@USAWrestling 2017 Freestyle Wrestling World Team Trials are TODAY! Good luck to the athletes of #TeamUSA! ??????????? https://t.co/UX9qz3tfrw,TeamUSA,https://t.co/UX9qz3tfrw,https://twitter.com/TeamUSA/status/873551762514366464/photo/1,,
U.S. Olympic Team,1862154,2017-06-10 10:03:01 EDT,link,32,7,39,https://twitter.com/TeamUSA/status/873541012940931072,You won't want to miss the 2nd stop of #SCS2017 presented by @Comcast! More @USATF's Outdoor Championships info ?? http://www.teamusa.org/scs https://t.co/80cTF2LAO5,TeamUSA,http://www.teamusa.org/scs,http://www.teamusa.org/scs,https://t.co/80cTF2LAO5,https://twitter.com/TeamUSA/status/873541012940931072/photo/1
U.S. Olympic Team,1862154,2017-06-10 09:13:06 EDT,native_video,348,40,388,https://twitter.com/TeamUSA/status/873528449423482881,Wishing Olympic gold-medalist @taralipinski a very HAPPY BIRTHDAY today! ?? https://t.co/RHYaKXcKBW,TeamUSA,https://t.co/RHYaKXcKBW,https://twitter.com/TeamUSA/status/873528449423482881/video/1,,
U.S. Olympic Team,1862154,2017-06-09 21:33:30 EDT,link,110,38,148,https://twitter.com/TeamUSA/status/873352388949811202,It's official! Construction for the new U.S. Olympic museum is underway in Olympic City USA! ???? ?? http://go.teamusa.org/2s6VeX6 https://t.co/FuAQ7MAk3n,TeamUSA,https://t.co/FuAQ7MAk3n,https://twitter.com/TeamUSA/status/873352388949811202/photo/1,http://go.teamusa.org/2s6VeX6,http://www.teamusa.org/News/2017/June/09/Construction-On-US-Olympic-Museum-And-Hall-Of-Fame-Officially-Under-Way
